Basin;Species;Status
Thames.USA;Lepomis.gibbosus;native
Thames.USA;Lepomis.macrochirus;exotic
Thames.USA;Lucania.parva;native
Thames.USA;Luxilus.cornutus;native
Thames.USA;Menidia.beryllina;native
Thames.USA;Microgadus.tomcod;native
Thames.USA;Micropterus.dolomieu;exotic
Thames.USA;Micropterus.salmoides;exotic
Thames.USA;Morone.americana;native
Thames.USA;Morone.saxatilis;native
Thames.USA;Notemigonus.crysoleucas;native
Thames.USA;Notropis.bifrenatus;native
Thames.USA;Notropis.hudsonius;native
Thames.USA;Noturus.gyrinus;native
Thames.USA;Oncorhynchus.mykiss;exotic
Thames.USA;Oncorhynchus.nerka;exotic
Thames.USA;Osmerus.mordax.mordax;native
Thames.USA;Perca.flavescens;native
Thames.USA;Petromyzon.marinus;native
Thames.USA;Pimephales.promelas;native
Thames.USA;Pomoxis.nigromaculatus;exotic
Thames.USA;Pungitius.pungitius;native
Thames.USA;Rhinichthys.atratulus;native
Thames.USA;Rhinichthys.cataractae;native
Thames.USA;Salmo.trutta;exotic
Thames.USA;Salvelinus.fontinalis;native
Thames.USA;Salvelinus.namaycush;exotic
Thames.USA;Sander.vitreus;exotic
Thames.USA;Semotilus.atromaculatus;native
Thames.USA;Semotilus.corporalis;native
Thames.USA;Trinectes.maculatus;native
Thelon;Catostomus.catostomus;native
Thelon;Catostomus.commersonii;native
Thelon;Coregonus.artedi;native
Thelon;Coregonus.clupeaformis;native
Thelon;Cottus.cognatus;native
Thelon;Cottus.ricei;native
Thelon;Couesius.plumbeus;native
Thelon;Esox.lucius;native
Thelon;Gasterosteus.aculeatus;native
Thelon;Lota.lota;native
Thelon;Prosopium.cylindraceum;native
Thelon;Salvelinus.alpinus.alpinus;native
Thelon;Salvelinus.namaycush;native
Thelon;Thymallus.arcticus;native
Thio;Anguilla.marmorata;native
Thio;Anguilla.megastoma;native
Thio;Anguilla.reinhardtii;native
Thio;Awaous.guamensis;native
Thio;Eleotris.fusca;native
Thio;Kuhlia.marginata;native
Thio;Kuhlia.munda;native
Thio;Kuhlia.rupestris;native
Thio;Sicyopterus.lagocephalus;native
Thlewiasa;Catostomus.catostomus;native
Thlewiasa;Coregonus.artedi;native
Thlewiasa;Coregonus.clupeaformis;native
Thlewiasa;Cottus.cognatus;native
Thlewiasa;Cottus.ricei;native
Thlewiasa;Couesius.plumbeus;native
Thlewiasa;Esox.lucius;native
Thlewiasa;Gasterosteus.aculeatus;native
Thlewiasa;Lota.lota;native
Thlewiasa;Percopsis.omiscomaycus;native
Thlewiasa;Prosopium.cylindraceum;native
Thlewiasa;Pungitius.pungitius;native
Thlewiasa;Salvelinus.alpinus.alpinus;native
Thlewiasa;Salvelinus.namaycush;native
Thomas;Afurcagobius.suppositus;native
Thomas;Galaxias.occidentalis;native
Thomas;Leptatherina.wallacei;native
Thomas;Pseudogobius.olorum;native
Tigil;Carassius.auratus;exotic
Tigil;Cyprinus.carpio;exotic
Tigil;Gasterosteus.aculeatus;native
Tigil;Hypomesus.olidus;native
Tigil;Lethenteron.camtschaticum;native
Tigil;Lethenteron.reissneri;native
Tigil;Oncorhynchus.gorbuscha;native
Tigil;Oncorhynchus.keta;native
Tigil;Oncorhynchus.kisutch;native
Tigil;Oncorhynchus.masou.masou;native
Tigil;Oncorhynchus.mykiss;native
Tigil;Oncorhynchus.nerka;native
Tigil;Oncorhynchus.tshawytscha;native
Tigil;Osmerus.mordax.mordax;native
Tigil;Pungitius.pungitius;native
Tigil;Salvelinus.japonicus;native
Tigil;Salvelinus.malma;native
Tikhaya;Cottus.amblystomopsis;native
Tikhaya;Gasterosteus.aculeatus;native
Tikhaya;Hypomesus.nipponensis;native
Tikhaya;Lethenteron.kessleri;native
Tikhaya;Oncorhynchus.kisutch;native
Tikhaya;Pungitius.sinensis;native
Tikhaya;Salvelinus.japonicus;native
Tikhaya;Tribolodon.sachalinensis;native
Tikhaya;Tribolodon.hakonensis;native
Titicaca;Odontesthes.bonariensis;exotic
Titicaca;Oncorhynchus.mykiss;exotic
Titicaca;Orestias.agassizii;native
Titicaca;Orestias.albus;native
Titicaca;Orestias.crawfordi;native
Titicaca;Orestias.ctenolepis;native
Titicaca;Orestias.cuvieri;native
Titicaca;Orestias.forgeti;native
Titicaca;Orestias.gilsoni;native
Titicaca;Orestias.gracilis;native
Titicaca;Orestias.imarpe;native
Titicaca;Orestias.ispi;native
Titicaca;Orestias.jussiei;native
Titicaca;Orestias.laucaensis;native
Titicaca;Orestias.luteus;native
Titicaca;Orestias.minimus;native
Titicaca;Orestias.mooni;native
Titicaca;Orestias.mulleri;native
Titicaca;Orestias.multiporis;native
Titicaca;Orestias.olivaceus;native
Titicaca;Orestias.parinacotensis;native
Titicaca;Orestias.pentlandii;native
Titicaca;Orestias.polonorum;native
Titicaca;Orestias.richersoni;native
Titicaca;Orestias.robustus;native
Titicaca;Orestias.taquiri;native
Titicaca;Orestias.tchernavini;native
Titicaca;Orestias.tomcooni;native
Titicaca;Orestias.tutini;native
Titicaca;Orestias.uruni;native
Titicaca;Salmo.trutta;exotic
Titicaca;Salvelinus.fontinalis;exotic
Titicaca;Salvelinus.namaycush;exotic
Titicaca;Trichomycterus.chungaraensis;native
Titicaca;Trichomycterus.dispar;native
Titicaca;Trichomycterus.laucaensis;native
Titicaca;Trichomycterus.rivulatus;native
Tiwaka;Anguilla.marmorata;native
Tiwaka;Anguilla.megastoma;native
Tiwaka;Anguilla.reinhardtii;native
Tiwaka;Awaous.guamensis;native
Tiwaka;Bunaka.gyrinoides;native
Tiwaka;Eleotris.fusca;native
Tiwaka;Gymnothorax.polyuranodon;native
Tiwaka;Hypseleotris.guentheri;native
Tiwaka;Kuhlia.marginata;native
Tiwaka;Kuhlia.rupestris;native
Tiwaka;Lamnostoma.kampeni;native
Tiwaka;Lentipes.kaaea;native
Tiwaka;Mugil.cephalus;native
Tiwaka;Ophiocara.porocephala;native
Tiwaka;Poecilia.reticulata;exotic
Tiwaka;Sarotherodon.occidentalis;exotic
Tiwaka;Sicyopterus.lagocephalus;native
Tiwaka;Smilosicyopus.chloe;native
Tiwaka;Stenogobius.yateiensis;native
Tiwaka;Xiphophorus.hellerii;exotic
Tocantins;Acanthicus.adonis;native
Tocantins;Acarichthys.heckelii;native
Tocantins;Acestrocephalus.sardina;native
Tocantins;Acestrorhynchus.falcatus;native
Tocantins;Acestrorhynchus.falcirostris;native
Tocantins;Acestrorhynchus.microlepis;native
Tocantins;Achirus.achirus;native
Tocantins;Acnodon.normani;native
Tocantins;Aequidens.hoehnei;native
Tocantins;Aequidens.tetramerus;native
Tocantins;Ageneiosus.inermis;native
Tocantins;Ageneiosus.ucayalensis;native
Tocantins;Agoniates.anchovia;native
Tocantins;Agoniates.halecinus;native
Tocantins;Aguarunichthys.tocantinsensis;native
Tocantins;Ammoglanis.diaphanus;native
Tocantins;Anchovia.surinamensis;native
Tocantins;Ancistrus.aguaboensis;native
Tocantins;Ancistrus.cryptophthalmus;native
Tocantins;Ancistrus.minutus;native
Tocantins;Ancistrus.ranunculus;native
Tocantins;Ancistrus.stigmaticus;native
Tocantins;Anodus.elongatus;native
Tocantins;Anodus.orinocensis;native
Tocantins;Anostomus.ternetzi;native
Tocantins;Apareiodon.machrisi;native
Tocantins;Apteronotus.albifrons;native
Tocantins;Archolaemus.blax;native
Tocantins;Argonectes.longiceps;native
Tocantins;Argonectes.robertsi;native
Tocantins;Aspidoras.albater;native
Tocantins;Aspidoras.belenos;native
Tocantins;Aspidoras.brunneus;native
Tocantins;Aspidoras.eurycephalus;native
Tocantins;Aspidoras.pauciradiatus;native
Tocantins;Aspidoras.poecilus;native
Tocantins;Aspidoras.velites;native
Tocantins;Astyanax.goyanensis;native
Tocantins;Astyanax.bimaculatus;native
Tocantins;Astyanax.goyacensis;native
Tocantins;Astyanax.kullanderi;native
Tocantins;Astyanax.unitaeniatus;native
Tocantins;Auchenipterichthys.longimanus;native
Tocantins;Auchenipterus.dentatus;native
Tocantins;Auchenipterus.nuchalis;native
Tocantins;Auchenipterus.osteomystax;native
Tocantins;Baryancistrus.longipinnis;native
Tocantins;Baryancistrus.niveatus;native
Tocantins;Bivibranchia.fowleri;native
Tocantins;Bivibranchia.notata;native
Tocantins;Bivibranchia.velox;native
Tocantins;Boulengerella.cuvieri;native
Tocantins;Boulengerella.maculata;native
Tocantins;Brycon.amazonicus;native
Tocantins;Brycon.pesu;native
Tocantins;Bryconamericus.novae;native
Tocantins;Bryconops.alburnoides;native
Tocantins;Caiapobrycon.tucurui;native
Tocantins;Centromochlus.heckelii;native
Tocantins;Centromochlus.schultzi;native
Tocantins;Cetopsis.coecutiens;native
Tocantins;Cetopsorhamdia.molinae;native
Tocantins;Chalceus.epakros;native
Tocantins;Chalceus.macrolepidotus;native
Tocantins;Characidium.stigmosum;native
Tocantins;Charax.leticiae;native
Tocantins;Cichla.temensis;native
Tocantins;Cichlasoma.araguaiense;native
Tocantins;Cichlasoma.sanctifranciscense;native
Tocantins;Cnesterodon.septentrionalis;native
Tocantins;Colomesus.asellus;native
Tocantins;Corumbataia.tocantinensis;native
Tocantins;Corydoras.araguaiaensis;native
Tocantins;Corydoras.cochui;native
Tocantins;Corydoras.maculifer;native
Tocantins;Creagrutus.atrisignum;native
Tocantins;Creagrutus.britskii;native
Tocantins;Creagrutus.figueiredoi;native
Tocantins;Creagrutus.menezesi;native
Tocantins;Creagrutus.molinus;native
Tocantins;Creagrutus.mucipu;native
Tocantins;Creagrutus.saxatilis;native
Tocantins;Creagrutus.seductus;native
Tocantins;Crenicichla.cametana;native
Tocantins;Crenicichla.compressiceps;native
Tocantins;Crenicichla.cyclostoma;native
Tocantins;Crenicichla.jegui;native
Tocantins;Crenicichla.labrina;native
Tocantins;Crenicichla.marmorata;native
Tocantins;Crenicichla.stocki;native
Tocantins;Curimata.acutirostris;native
Tocantins;Curimata.cyprinoides;native
Tocantins;Curimata.inornata;native
Tocantins;Curimatella.alburna;native
Tocantins;Curimatella.dorsalis;native
Tocantins;Curimatella.immaculata;native
Tocantins;Cynodon.gibbus;native
Tocantins;Cynolebias.griseus;native
Tocantins;Cynopotamus.tocantinensis;native
Tocantins;Cyphocharax.gouldingi;native
Tocantins;Cyphocharax.microcephalus;native
Tocantins;Cyphocharax.notatus;native
Tocantins;Cyphocharax.plumbeus;native
Tocantins;Cyphocharax.signatus;native
Tocantins;Cyphocharax.spilurus;native
Tocantins;Cyphocharax.stilbolepis;native
Tocantins;Eigenmannia.vicentespelaea;native
Tocantins;Eigenmannia.virescens;native
Tocantins;Exodon.paradoxus;native
Tocantins;Farlowella.amazonum;native
Tocantins;Farlowella.henriquei;native
Tocantins;Geophagus.surinamensis;native
Tocantins;Pterygoplichthys.joselimaianus;native
Tocantins;Gymnorhamphichthys.petiti;native
Tocantins;Gymnotus.carapo;native
Tocantins;Harttia.duriventris;native
Tocantins;Harttia.punctata;native
Tocantins;Hasemania.hanseni;native
Tocantins;Hassar.wilderi;native
Tocantins;Hemiodus.argenteus;native
Tocantins;Hemiodus.microlepis;native
Tocantins;Hemiodus.quadrimaculatus;native
Tocantins;Hemiodus.ternetzi;native
Tocantins;Hemiodus.tocantinensis;native
Tocantins;Hemiodus.unimaculatus;native
Tocantins;Hemisorubim.platyrhynchos;native
Tocantins;Henonemus.intermedius;native
Tocantins;Hoplias.malabaricus;native
Tocantins;Hydrolycus.scomberoides;native
Tocantins;Hyphessobrycon.amandae;native
Tocantins;Hyphessobrycon.haraldschultzi;native
Tocantins;Hyphessobrycon.moniliger;native
Tocantins;Hyphessobrycon.stegemanni;native
Tocantins;Hypophthalmus.marginatus;native
Tocantins;Hypostomus.asperatus;native
Tocantins;Hypostomus.atropinnis;native
Tocantins;Hypostomus.goyazensis;native
Tocantins;Hypostomus.plecostomus;native
Tocantins;Iguanodectes.spilurus;native
Tocantins;Imparfinis.borodini;native
Tocantins;Imparfinis.mirini;native
Tocantins;Imparfinis.schubarti;native
Tocantins;Ituglanis.passensis;native
Tocantins;Jupiaba.acanthogaster;native
Tocantins;Jupiaba.polylepis;native
Tocantins;Knodus.breviceps;native
Tocantins;Knodus.savannensis;native
Tocantins;Laemolyta.fernandezi;native
Tocantins;Leporacanthicus.galaxias;native
Tocantins;Leporellus.vittatus;native
Tocantins;Leporinus.affinis;native
Tocantins;Leporinus.bimaculatus;native
Tocantins;Leporinus.bistriatus;native
Tocantins;Leporinus.friderici;native
Tocantins;Hypomasticus.pachycheilus;native
Tocantins;Leporinus.taeniofasciatus;native
Tocantins;Leporinus.tigrinus;native
Tocantins;Leporinus.trifasciatus;native
Tocantins;Leptorhamdia.essequibensis;native
Tocantins;Limatulichthys.griseus;native
Tocantins;Loricaria.lata;native
Tocantins;Lycengraulis.batesii;native
Tocantins;Maratecoara.formosa;native
Tocantins;Maratecoara.lacortei;native
Tocantins;Megalodoras.uranoscopus;native
Tocantins;Melanocharacidium.auroradiatum;native
Tocantins;Mesonauta.acora;native
Tocantins;Mesonauta.festivus;native
Tocantins;Microlepidogaster.perforatus;native
Tocantins;Moenkhausia.grandisquamis;native
Tocantins;Moenkhausia.jamesi;native
Tocantins;Moenkhausia.loweae;native
Tocantins;Moenkhausia.pyrophthalma;native
Tocantins;Moenkhausia.tergimacula;native
Tocantins;Mylesinus.paucisquamatus;native
Tocantins;Myleus.arnoldi;native
Tocantins;Myleus.micans;native
Tocantins;Myleus.pacu;native
Tocantins;Myleus.schomburgkii;native
Tocantins;Myloplus.rubripinnis;native
Tocantins;Mylossoma.duriventre;native
Tocantins;Oligosarcus.acutirostris;native
Tocantins;Osteoglossum.bicirrhosum;native
Tocantins;Otocinclus.hasemani;native
Tocantins;Otocinclus.tapirape;native
Tocantins;Otocinclus.vittatus;native
Tocantins;Oxydoras.niger;native
Tocantins;Pachypops.fourcroi;native
Tocantins;Pachyurus.paucirastrus;native
Tocantins;Pachyurus.schomburgkii;native
Tocantins;Pamphorichthys.araguaiensis;native
Tocantins;Parancistrus.aurantiacus;native
Tocantins;Paratrygon.aiereba;native
Tocantins;Pellona.castelnaeana;native
Tocantins;Phalloceros.caudimaculatus;exotic
Tocantins;Phenacorhamdia.somnians;native
Tocantins;Piaractus.brachypomus;native
Tocantins;Pimelodella.cristata;native
Tocantins;Pimelodina.flavipinnis;native
Tocantins;Pimelodus.blochii;native
Tocantins;Pinirampus.pirinampu;native
Tocantins;Pituna.compacta;native
Tocantins;Plagioscion.squamosissimus;native
Tocantins;Platydoras.costatus;native
Tocantins;Plesiolebias.aruana;native
Tocantins;Plesiolebias.lacerdai;native
Tocantins;Plesiolebias.xavantei;native
Tocantins;Pnictes.asphyxiatus;native
Tocantins;Poptella.brevispina;native
Tocantins;Poptella.longipinnis;native
Tocantins;Potamobatrachus.trispinosus;native
Tocantins;Potamotrygon.henlei;native
Tocantins;Potamotrygon.ocellata;native
Tocantins;Potamotrygon.scobina;native
Tocantins;Pristigaster.cayana;native
Tocantins;Pristobrycon.calmoni;native
Tocantins;Prochilodus.nigricans;native
Tocantins;Psectrogaster.amazonica;native
Tocantins;Pseudepapterus.hasemani;native
Tocantins;Pseudoplatystoma.fasciatum;native
Tocantins;Pterengraulis.atherinoides;native
Tocantins;Pygocentrus.nattereri;native
Tocantins;Retroculus.lapidifer;native
Tocantins;Rhamdia.foina;native
Tocantins;Rhamdia.itacaiunas;native
Tocantins;Rhamdia.muelleri;native
Tocantins;Rhamdia.poeyi;native
Tocantins;Rhamdia.quelen;native
Tocantins;Rhamphichthys.marmoratus;native
Tocantins;Rhamphichthys.rostratus;native
Tocantins;Rhaphiodon.vulpinus;native
Tocantins;Rhinopetitia.myersi;native
Tocantins;Rineloricaria.hasemani;native
Tocantins;Melanorivulus.violaceus;native
Tocantins;Melanorivulus.zygonectes;native
Tocantins;Roeboexodon.geryi;native
Tocantins;Roeboides.microlepis;native
Tocantins;Roeboides.affinis;native
Tocantins;Roestes.itupiranga;native
Tocantins;Salminus.hilarii;native
Tocantins;Sartor.tucuruiense;native
Tocantins;Satanoperca.acuticeps;native
Tocantins;Satanoperca.jurupari;native
Tocantins;Schizodon.vittatus;native
Tocantins;Scobinancistrus.pariolispos;native
Tocantins;Scoloplax.distolothrix;native
Tocantins;Semaprochilodus.brama;native
Tocantins;Serrasalmus.eigenmanni;native
Tocantins;Serrasalmus.geryi;native
Tocantins;Serrasalmus.gibbus;native
Tocantins;Serrasalmus.rhombeus;native
Tocantins;Simpsonichthys.costai;native
Tocantins;Simpsonichthys.flammeus;native
Tocantins;Simpsonichthys.multiradiatus;native
Tocantins;Simpsonichthys.notatus;native
Tocantins;Sorubim.lima;native
Tocantins;Simpsonichthys.semiocellatus;native
Tocantins;Squaliforma.emarginata;native
Tocantins;Steindachnerina.amazonica;native
Tocantins;Steindachnerina.gracilis;native
Tocantins;Sternarchorhynchus.mesensis;native
Tocantins;Sternopygus.macrurus;native
Tocantins;Sternopygus.obtusirostris;native
Tocantins;Sternopygus.xingu;native
Tocantins;Stictorhinus.potamius;native
Tocantins;Symphysodon.aequifasciatus;native
Tocantins;Centromochlus.simplex;native
Tocantins;Teleocichla.cinderella;native
Tocantins;Thayeria.boehlkei;native
Tocantins;Thayeria.obliqua;native
Tocantins;Tocantinsia.piresi;native
Tocantins;Tomeurus.gracilis;native
Tocantins;Trachelyopterus.galeatus;native
Tocantins;Trichomycterus.punctatissimus;native
Tocantins;Tridentopsis.tocantinsi;native
Tocantins;Trigonectes.rubromarginatus;native
Tocantins;Trigonectes.strigabundus;native
Tocantins;Triportheus.albus;native
Tocantins;Triportheus.angulatus;native
Tocantins;Triportheus.elongatus;native
Tocantins;Triportheus.trifurcatus;native
Tocantins;Typhlobelus.macromycterus;native
Tocantins;Utiaritichthys.sennaebragai;native
Tocantins;Zungaro.zungaro;native
Tokai;Acanthogobius.flavimanus;native
Tokai;Carassius.auratus;exotic
Tokai;Gnathopogon.elongatus;native
Tokai;Mugil.cephalus;native
Tokai;Oryzias.latipes;native
Tolten;Basilichthys.australis;native
Tolten;Brachygalaxias.bullocki;native
Tolten;Cheirodon.australe;native
Tolten;Cyprinus.carpio;exotic
Tolten;Galaxias.maculatus;native
Tolten;Geotria.australis;native
Tolten;Mordacia.lapicida;native
Tolten;Mugil.cephalus;native
Tolten;Odontesthes.mauleanum;native
Tolten;Oncorhynchus.mykiss;exotic
Tolten;Percichthys.trucha;native
Tolten;Percilia.gillissi;native
Tolten;Salmo.trutta;exotic
Tolten;Trichomycterus.areolatus;native
Tonekabon;Alburnoides.bipunctatus;native
Tonekabon;Alburnus.alburnus;native
Tonekabon;Oxynoemacheilus.bergianus;native
Tonekabon;Barbus.lacerta;native
Tonekabon;Luciobarbus.mursa;native
Tonekabon;Capoeta.capoeta.capoeta;native
Tonekabon;Carassius.auratus;exotic
Tonekabon;Caspiomyzon.wagneri;native
Tonekabon;Alburnus.chalcoides;native
Tonekabon;Gambusia.holbrooki;exotic
Tonekabon;Squalius.cephalus;native
Tonekabon;Neogobius.fluviatilis;native
Tonekabon;Neogobius.melanostomus;native
Tonekabon;Paracobitis.malapterura;native
Tonekabon;Rutilus.frisii;native
Tonekabon;Salmo.trutta;native
Tonekabon;Vimba.vimba;native
Tontouta;Anguilla.reinhardtii;native
Tontouta;Awaous.guamensis;native
Tontouta;Kuhlia.rupestris;native
Tontouta;Poecilia.reticulata;exotic
Torbay;Nannoperca.vittata;native
Torbay;Galaxiella.munda;native
Torbay;Gambusia.holbrooki;exotic
Torbay;Pseudogobius.olorum;native
Touchien;Acrossocheilus.paradoxus;native
Touchien;Bathygobius.fuscus;native
Touchien;Candidia.barbata;native
Touchien;Carassius.auratus;native
Touchien;Channa.asiatica;native
Touchien;Channa.gachua;native
Touchien;Channa.maculata;native
Touchien;Clarias.fuscus;native
Touchien;Cobitis.sinensis;native
Touchien;Cobitis.taenia;native
Touchien;Coreoperca.kawamebari;native
Touchien;Formosania.lacustre;native
Touchien;Chanodichthys.erythropterus;native
Touchien;Hemiculter.leucisculus;native
Touchien;Hemimyzon.formosanus;native
Touchien;Macropodus.opercularis;native
Touchien;Misgurnus.anguillicaudatus;native
Touchien;Monopterus.albus;native
Touchien;Onychostoma.barbatum;native
Touchien;Tanakia.himantegus;native
Touchien;Pseudobagrus.taiwanensis;native
Touchien;Pseudobagrus.truncatus;native
Touchien;Pseudorasbora.parva;native
Touchien;Rhodeus.spinalis;native
Touchien;Sarcocheilichthys.nigripinnis.nigripinnis;native
Touchien;Silurus.asotus;native
Touchien;Opsariichthys.pachycephalus;native
Touchien;Zacco.platypus;native
Tougur;Barbatula.toni;native
Tougur;Brachymystax.lenok;native
Tougur;Cottus.poecilopus;native
Tougur;Gasterosteus.aculeatus;native
Tougur;Hucho.taimen;native
Tougur;Hypomesus.olidus;native
Tougur;Lethenteron.reissneri;native
Tougur;Entosphenus.tridentatus;native
Tougur;Lota.lota;native
Tougur;Oncorhynchus.gorbuscha;native
Tougur;Oncorhynchus.keta;native
Tougur;Oncorhynchus.kisutch;native
Tougur;Oncorhynchus.tshawytscha;native
Tougur;Osmerus.mordax.mordax;native
Tougur;Perccottus.glenii;native
Tougur;Rhynchocypris.percnurus;native
Tougur;Phoxinus.phoxinus;native
Tougur;Pungitius.platygaster;native
Tougur;Salvelinus.japonicus;native
Tougur;Salvelinus.malma;native
Tougur;Thymallus.arcticus;native
Tougur;Tribolodon.brandtii;native
Tougur;Tribolodon.sachalinensis;native
Tougur;Tribolodon.hakonensis;native
Towamba;Anguilla.reinhardtii;native
Towamba;Galaxias.maculatus;native
Towamba;Gobiomorphus.australis;native
Towamba;Gobiomorphus.coxii;native
Towamba;Oncorhynchus.mykiss;exotic
Towamba;Philypnodon.grandiceps;native
Towamba;Pseudaphritis.urvillii;native
Towamba;Retropinna.semoni;native
Trent;Abramis.brama;native
Trent;Acipenser.sturio;native
Trent;Alburnus.alburnus;native
Trent;Alosa.alosa;native
Trent;Alosa.fallax;native
Trent;Anguilla.anguilla;native
Trent;Barbatula.barbatula;native
Trent;Barbus.barbus;native
Trent;Blicca.bjoerkna;exotic
Trent;Carassius.auratus;exotic
Trent;Carassius.carassius;exotic
Trent;Chelon.labrosus;native
Trent;Cobitis.taenia;native
Trent;Cottus.gobio;native
Trent;Cyprinus.carpio;exotic
Trent;Dicentrarchus.labrax;native
Trent;Esox.lucius;native
Trent;Gasterosteus.aculeatus;native
Trent;Gobio.gobio;native
Trent;Gymnocephalus.cernua;exotic
